,Job Title,Location,Industry,Sector,salary_average,City,State,Lat,Lng
478,data scientist,"Tysons, VA",Aerospace & Defence,Aerospace & Defence,97000,Tysons,VA,38.9187222,-77.2310925
479,data scientist,"Cambridge, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,97000,Cambridge,MA,42.3736158,-71.10973349999999
480,data scientist,"Brentwood, TN",Logistics & Supply Chain,Transportation & Logistics,97000,Brentwood,TN,36.0331164,-86.78277720000001
481,data scientist,"Washington, DC",Enterprise Software & Network Solutions,Information Technology,97000,Washington,DC,38.9071923,-77.0368707
482,data scientist,"Chicago, IL",Computer Hardware & Software,Information Technology,97000,Chicago,IL,41.8781136,-87.6297982
483,data scientist,"Louisville, KY",Enterprise Software & Network Solutions,Information Technology,97000,Louisville,KY,38.2526647,-85.7584557
484,data scientist,"Boston, MA",Consulting,Business Services,97000,Boston,MA,42.3600825,-71.0588801
485,data scientist,"Milwaukee, WI",IT Services,Information Technology,97000,Milwaukee,WI,43.0389025,-87.9064736
486,data scientist,"Aurora, CO",Colleges & Universities,Education,97000,Aurora,CO,39.7294319,-104.8319195
487,data scientist,"Cambridge, MA",Enterprise Software & Network Solutions,Information Technology,97000,Cambridge,MA,42.3736158,-71.10973349999999
488,data scientist,"Chicago, IL",Staffing & Outsourcing,Business Services,97000,Chicago,IL,41.8781136,-87.6297982
489,data scientist,"Charlottesville, VA",Government Agencies,Government,97000,Charlottesville,VA,38.0293059,-78.47667810000002
490,data scientist,"Houston, TX",Enterprise Software & Network Solutions,Information Technology,119000,Houston,TX,29.7604267,-95.3698028
491,data scientist,"Boston, MA",Insurance Operators,Insurance,119000,Boston,MA,42.3600825,-71.0588801
492,data scientist,"Chantilly, VA",-1,-1,119000,Chantilly,VA,38.8942786,-77.43109919999999
493,data scientist,"Arlington, VA",Consumer Products Manufacturing,Manufacturing,119000,Arlington,VA,38.8816208,-77.09098089999999
494,data scientist,"Gresham, OR",Electrical & Electronic Manufacturing,Manufacturing,119000,Gresham,OR,45.5098502,-122.4347608
495,data scientist,"Omaha, NE",Consulting,Business Services,119000,Omaha,NE,41.2565369,-95.9345034
496,data scientist,"San Francisco, CA",Enterprise Software & Network Solutions,Information Technology,119000,San Francisco,CA,37.7749295,-122.4194155
497,data scientist,Remote,-1,-1,119000,Remote,,45.3332482,-122.5728874
498,data scientist,"Washington, DC",IT Services,Information Technology,119000,Washington,DC,38.9071923,-77.0368707
499,data scientist,"New York, NY","Health, Beauty & Fitness",Consumer Services,119000,New York,NY,40.7127753,-74.0059728
500,data scientist,"Saint Louis, MO",-1,-1,119000,Saint Louis,MO,38.6270025,-90.19940419999999
501,data scientist,"Minneapolis, MN",Consulting,Business Services,119000,Minneapolis,MN,44.977753,-93.2650108
502,data scientist,"Gaithersburg, MD",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,119000,Gaithersburg,MD,39.1439689,-77.2016062
503,data scientist,"New York, NY",Financial Transaction Processing,Finance,119000,New York,NY,40.7127753,-74.0059728
504,data scientist,"Washington, DC",Enterprise Software & Network Solutions,Information Technology,119000,Washington,DC,38.9071923,-77.0368707
505,data scientist,"New York, NY",Staffing & Outsourcing,Business Services,119000,New York,NY,40.7127753,-74.0059728
506,data scientist,"Seattle, WA",Enterprise Software & Network Solutions,Information Technology,119000,Seattle,WA,47.6062095,-122.3320708
507,data scientist,"Holyoke, MA",Banks & Building Societies,Finance,119000,Holyoke,MA,42.2042586,-72.6162009
508,data scientist,"San Antonio, TX",Computer Hardware & Software,Information Technology,119000,San Antonio,TX,29.4241219,-98.49362819999999
509,data scientist,"Boise, ID",-1,-1,119000,Boise,ID,43.6150186,-116.2023137
510,data scientist,"New York, NY",Enterprise Software & Network Solutions,Information Technology,119000,New York,NY,40.7127753,-74.0059728
511,data scientist,"Saint Louis, MO",Grocery Shops & Supermarkets,Retail,119000,Saint Louis,MO,38.6270025,-90.19940419999999
512,data scientist,"Denver, CO",Staffing & Outsourcing,Business Services,119000,Denver,CO,39.7392358,-104.990251
513,data scientist,"Elmhurst, IL",-1,-1,119000,Elmhurst,IL,41.8994744,-87.9403418
514,data scientist,"New York, NY",Banks & Building Societies,Finance,119000,New York,NY,40.7127753,-74.0059728
515,data scientist,"Herndon, VA",Enterprise Software & Network Solutions,Information Technology,119000,Herndon,VA,38.9695545,-77.3860976
516,data scientist,"Cleveland, OH",Industrial Manufacturing,Manufacturing,91000,Cleveland,OH,41.49932,-81.6943605
517,data scientist,"Redmond, WA",IT Services,Information Technology,91000,Redmond,WA,47.6739881,-122.121512
518,data scientist,"Washington, DC",-1,-1,91000,Washington,DC,38.9071923,-77.0368707
519,data scientist,"San Carlos, CA",Farm Support Services,Agriculture & Forestry,91000,San Carlos,CA,37.5071591,-122.2605222
520,data scientist,"San Francisco, CA",Internet,Information Technology,91000,San Francisco,CA,37.7749295,-122.4194155
521,data scientist,"Seattle, WA",Computer Hardware & Software,Information Technology,91000,Seattle,WA,47.6062095,-122.3320708
522,data scientist,"Hoover, AL",Banks & Building Societies,Finance,91000,Hoover,AL,33.4053867,-86.8113781
523,data scientist,"Boston, MA",Insurance Operators,Insurance,91000,Boston,MA,42.3600825,-71.0588801
524,data scientist,"Arlington, VA",IT Services,Information Technology,91000,Arlington,VA,38.8816208,-77.09098089999999
525,data scientist,"Menlo Park, CA",Enterprise Software & Network Solutions,Information Technology,91000,Menlo Park,CA,37.4529598,-122.1817252
526,data scientist,"Richmond, VA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,91000,Richmond,VA,37.5407246,-77.4360481
527,data scientist,"South San Francisco, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,91000,South San Francisco,CA,37.654656,-122.4077498
528,data scientist,"San Francisco, CA",Stock Exchanges,Finance,91000,San Francisco,CA,37.7749295,-122.4194155
529,data scientist,"Hartford, CT",-1,-1,91000,Hartford,CT,41.7658043,-72.6733723
530,data scientist,"San Francisco, CA",Computer Hardware & Software,Information Technology,91000,San Francisco,CA,37.7749295,-122.4194155
531,data scientist,"Oakland, CA",Insurance Operators,Insurance,91000,Oakland,CA,37.8043514,-122.2711639
532,data scientist,"Vienna, VA",Staffing & Outsourcing,Business Services,91000,Vienna,VA,38.9012225,-77.2652604
533,data scientist,"Philadelphia, PA",Enterprise Software & Network Solutions,Information Technology,91000,Philadelphia,PA,39.9525839,-75.1652215
534,data scientist,"Greenwich, CT",Brokerage Services,Finance,91000,Greenwich,CT,41.0262417,-73.6281964
535,data scientist,"San Clemente, CA",Healthcare Services & Hospitals,Healthcare,91000,San Clemente,CA,33.4273521,-117.6126004
536,data scientist,"West Palm Beach, FL",IT Services,Information Technology,91000,West Palm Beach,FL,26.7153424,-80.0533746
537,data scientist,"Herndon, VA",Aerospace & Defence,Aerospace & Defence,91000,Herndon,VA,38.9695545,-77.3860976
538,data scientist,"San Antonio, TX",Radio,Media,91000,San Antonio,TX,29.4241219,-98.49362819999999
539,data scientist,"Sunnyvale, CA",Computer Hardware & Software,Information Technology,91000,Sunnyvale,CA,37.36883,-122.0363496
540,data scientist,"San Francisco, CA",Enterprise Software & Network Solutions,Information Technology,91000,San Francisco,CA,37.7749295,-122.4194155
541,data scientist,"Boston, MA",Beauty & Personal Accessories Shops,Retail,91000,Boston,MA,42.3600825,-71.0588801
542,data scientist,"Washington, DC",IT Services,Information Technology,91000,Washington,DC,38.9071923,-77.0368707
543,data scientist,"New York, NY",Lending,Finance,110500,New York,NY,40.7127753,-74.0059728
544,data scientist,"San Mateo, CA",Enterprise Software & Network Solutions,Information Technology,110500,San Mateo,CA,37.5629917,-122.3255254
545,data scientist,"Washington, DC",Enterprise Software & Network Solutions,Information Technology,110500,Washington,DC,38.9071923,-77.0368707
546,data scientist,"Oshkosh, WI",Transportation Equipment Manufacturing,Manufacturing,110500,Oshkosh,WI,44.0247062,-88.5426136
547,data scientist,"Richmond, VA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,110500,Richmond,VA,37.5407246,-77.4360481
548,data scientist,"Springfield, VA",Government Agencies,Government,110500,Springfield,VA,38.7892801,-77.18720359999999
549,data scientist,"Springfield, VA",Aerospace & Defence,Aerospace & Defence,110500,Springfield,VA,38.7892801,-77.18720359999999
550,data scientist,"Irvine, CA",Investment Banking & Asset Management,Finance,110500,Irvine,CA,33.6845673,-117.8265049
551,data scientist,"Columbus, OH",Accounting,Accounting & Legal,110500,Columbus,OH,39.9611755,-82.99879419999999
552,data scientist,"Juno Beach, FL",IT Services,Information Technology,110500,Juno Beach,FL,26.8797819,-80.0533743
553,data scientist,"Seattle, WA",Computer Hardware & Software,Information Technology,110500,Seattle,WA,47.6062095,-122.3320708
554,data scientist,"Adelphi, MD",IT Services,Information Technology,110500,Adelphi,MD,39.0031656,-76.97192
555,data scientist,"Santa Clara, CA",Computer Hardware & Software,Information Technology,110500,Santa Clara,CA,37.3541079,-121.9552356
556,data scientist,"Honolulu, HI",Aerospace & Defence,Aerospace & Defence,110500,Honolulu,HI,21.3069444,-157.8583333
557,data scientist,"Santa Clara, CA",Computer Hardware & Software,Information Technology,110500,Santa Clara,CA,37.3541079,-121.9552356
558,data scientist,"Birmingham, AL",-1,-1,110500,Birmingham,AL,33.5185892,-86.8103567
559,data scientist,"Oak Ridge, TN",Aerospace & Defence,Aerospace & Defence,110500,Oak Ridge,TN,36.0103561,-84.26964490000002
560,data scientist,"Boston, MA",-1,-1,110500,Boston,MA,42.3600825,-71.0588801
561,data scientist,"Denver, CO",Consulting,Business Services,110500,Denver,CO,39.7392358,-104.990251
562,data scientist,"Los Angeles, CA",Internet,Information Technology,110500,Los Angeles,CA,34.0522342,-118.2436849
563,data scientist,"San Francisco, CA",Internet,Information Technology,110500,San Francisco,CA,37.7749295,-122.4194155
564,data scientist,"Rosemead, CA",Utilities,"Oil, Gas, Energy & Utilities",110500,Rosemead,CA,34.0805651,-118.072846
565,data scientist,"Chantilly, VA",Computer Hardware & Software,Information Technology,110500,Chantilly,VA,38.8942786,-77.43109919999999
566,data scientist,"High Point, NC",Transportation Management,Transportation & Logistics,110500,High Point,NC,35.9556923,-80.0053176
567,data scientist,"Redwood City, CA",Internet,Information Technology,110500,Redwood City,CA,37.48521520000001,-122.2363548
568,data scientist,"North Palm Beach, FL",-1,-1,110500,North Palm Beach,FL,26.8171165,-80.0590804
569,data scientist,"New York, NY",Auctions & Galleries,Retail,110500,New York,NY,40.7127753,-74.0059728
570,data scientist,"Denver, CO",Consulting,Business Services,110500,Denver,CO,39.7392358,-104.990251
571,data scientist,"Portland, OR",Internet,Information Technology,110500,Portland,OR,45.5051064,-122.6750261
572,data scientist,"Washington, DC",Computer Hardware & Software,Information Technology,130500,Washington,DC,38.9071923,-77.0368707
573,data scientist,"Fort Huachuca, AZ",Aerospace & Defence,Aerospace & Defence,130500,Fort Huachuca,AZ,31.5552157,-110.3499216
574,data scientist,"Columbus, OH",Lending,Finance,130500,Columbus,OH,39.9611755,-82.99879419999999
575,data scientist,"Waltham, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,130500,Waltham,MA,42.3764852,-71.2356113
576,data scientist,"Washington, DC",IT Services,Information Technology,130500,Washington,DC,38.9071923,-77.0368707
577,data scientist,"Minneapolis, MN",-1,-1,130500,Minneapolis,MN,44.977753,-93.2650108
578,data scientist,"Chicago, IL",Consulting,Business Services,130500,Chicago,IL,41.8781136,-87.6297982
579,data scientist,"Palo Alto, CA",-1,-1,130500,Palo Alto,CA,37.4418834,-122.1430195
580,data scientist,"Wellesley, MA",Insurance Operators,Insurance,130500,Wellesley,MA,42.296797,-71.29238769999999
581,data scientist,"Sunnyvale, CA",Staffing & Outsourcing,Business Services,130500,Sunnyvale,CA,37.36883,-122.0363496
582,data scientist,Remote,Healthcare Services & Hospitals,Healthcare,130500,Remote,,45.3332482,-122.5728874
583,data scientist,"Annapolis Junction, MD",Enterprise Software & Network Solutions,Information Technology,130500,Annapolis Junction,MD,39.1202934,-76.77693239999999
584,data scientist,"Reston, VA",IT Services,Information Technology,130500,Reston,VA,38.9586307,-77.35700279999999
585,data scientist,"Los Angeles, CA",Video Games,Media,130500,Los Angeles,CA,34.0522342,-118.2436849
586,data scientist,"Ithaca, NY",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,130500,Ithaca,NY,42.4439614,-76.5018807
587,data scientist,"Ewing, NJ",-1,-1,130500,Ewing,NJ,40.2599864,-74.79091249999999
588,data scientist,"San Francisco, CA",Computer Hardware & Software,Information Technology,130500,San Francisco,CA,37.7749295,-122.4194155
589,data scientist,"Natick, MA",Staffing & Outsourcing,Business Services,130500,Natick,MA,42.2775281,-71.3468091
590,data scientist,"Milwaukee, WI",Banks & Building Societies,Finance,130500,Milwaukee,WI,43.0389025,-87.9064736
591,data scientist,"Schaumburg, IL",Insurance Operators,Insurance,130500,Schaumburg,IL,42.0333607,-88.0834059
592,data scientist,"Charlotte, NC",-1,-1,130500,Charlotte,NC,35.2270869,-80.8431267
593,data scientist,"Chicago, IL",Enterprise Software & Network Solutions,Information Technology,130500,Chicago,IL,41.8781136,-87.6297982
594,data scientist,"San Jose, CA",Internet,Information Technology,130500,San Jose,CA,37.3382082,-121.8863286
595,data scientist,"San Francisco, CA",-1,-1,130500,San Francisco,CA,37.7749295,-122.4194155
596,data scientist,"Boston, MA",Healthcare Services & Hospitals,Healthcare,130500,Boston,MA,42.3600825,-71.0588801
597,data scientist,"Cincinnati, OH",IT Services,Information Technology,89500,Cincinnati,OH,39.1031182,-84.5120196
598,data scientist,"Chicago, IL",Advertising & Marketing,Business Services,89500,Chicago,IL,41.8781136,-87.6297982
599,data scientist,"Auburn Hills, MI",IT Services,Information Technology,89500,Auburn Hills,MI,42.6875323,-83.2341028
600,data scientist,"Boulder, CO",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,89500,Boulder,CO,40.0149856,-105.2705456
601,data scientist,"Cedar Rapids, IA",Lending,Finance,89500,Cedar Rapids,IA,41.9778795,-91.6656232
602,data scientist,"Cedar Rapids, IA",Insurance Operators,Insurance,89500,Cedar Rapids,IA,41.9778795,-91.6656232
603,data scientist,"Seattle, WA",-1,-1,89500,Seattle,WA,47.6062095,-122.3320708
604,data scientist,"Hopkins, MN",Consulting,Business Services,89500,Hopkins,MN,44.9260794,-93.4044187
605,data scientist,"Fulton, MD",Government Agencies,Government,89500,Fulton,MD,39.1511692,-76.92305069999999
606,data scientist,"Atlanta, GA",IT Services,Information Technology,89500,Atlanta,GA,33.7489954,-84.3879824
607,data scientist,"Pittsburgh, PA",Enterprise Software & Network Solutions,Information Technology,89500,Pittsburgh,PA,40.44062479999999,-79.9958864
608,data scientist,"New York, NY",Computer Hardware & Software,Information Technology,89500,New York,NY,40.7127753,-74.0059728
609,data scientist,"Bentonville, AR",-1,-1,89500,Bentonville,AR,36.3728538,-94.2088172
610,data scientist,"Columbus, OH","Department, Clothing, & Shoe Shops",Retail,89500,Columbus,OH,39.9611755,-82.99879419999999
611,data scientist,"New York, NY",Advertising & Marketing,Business Services,89500,New York,NY,40.7127753,-74.0059728
612,data scientist,"Berkeley, CA",Regional & County Councils,Government,89500,Berkeley,CA,37.8715226,-122.273042
613,data scientist,"Boston, MA",Internet,Information Technology,89500,Boston,MA,42.3600825,-71.0588801
614,data scientist,"Aurora, CO",Colleges & Universities,Education,89500,Aurora,CO,39.7294319,-104.8319195
615,data scientist,"Chicago, IL",IT Services,Information Technology,89500,Chicago,IL,41.8781136,-87.6297982
616,data scientist,"Houston, TX",Utilities,"Oil, Gas, Energy & Utilities",89500,Houston,TX,29.7604267,-95.3698028
617,data scientist,"Norfolk, VA",Aerospace & Defence,Aerospace & Defence,89500,Norfolk,VA,36.8507689,-76.28587259999999
618,data scientist,"Dania Beach, FL",Pet & Pet Supply Shops,Retail,89500,Dania Beach,FL,26.052311,-80.1439343
619,data scientist,"Emeryville, CA",-1,-1,89500,Emeryville,CA,37.8395028,-122.2892278
620,data scientist,"Boston, MA",IT Services,Information Technology,89500,Boston,MA,42.3600825,-71.0588801
621,data scientist,Remote,Internet,Information Technology,89500,Remote,,45.3332482,-122.5728874
622,data scientist,"Cincinnati, OH",IT Services,Information Technology,89500,Cincinnati,OH,39.1031182,-84.5120196
623,data scientist,"Honolulu, HI",Computer Hardware & Software,Information Technology,89500,Honolulu,HI,21.3069444,-157.8583333
624,data scientist,"Reston, VA",Consulting,Business Services,89500,Reston,VA,38.9586307,-77.35700279999999
625,data scientist,"Memphis, TN",Healthcare Services & Hospitals,Healthcare,92000,Memphis,TN,35.1495343,-90.0489801
626,data scientist,"San Francisco, CA",Internet,Information Technology,92000,San Francisco,CA,37.7749295,-122.4194155
627,data scientist,"Tempe, AZ",Petrol Stations,Retail,92000,Tempe,AZ,33.4255104,-111.9400054
628,data scientist,"Sunnyvale, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,92000,Sunnyvale,CA,37.36883,-122.0363496
629,data scientist,"Lincoln, NE",Enterprise Software & Network Solutions,Information Technology,92000,Lincoln,NE,40.813616,-96.7025955
630,data scientist,"Carle Place, NY",Wholesale,Business Services,92000,Carle Place,NY,40.7526008,-73.6104058
631,data scientist,"Washington, DC",Consulting,Business Services,92000,Washington,DC,38.9071923,-77.0368707
632,data scientist,Virginia,IT Services,Information Technology,92000,Virginia,,37.4315734,-78.6568942
633,data scientist,United States,Ticket Sales,"Arts, Entertainment & Recreation",92000,United States,,37.09024,-95.712891
634,data scientist,"Boca Raton, FL",IT Services,Information Technology,92000,Boca Raton,FL,26.3683064,-80.1289321
635,data scientist,"San Diego, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,92000,San Diego,CA,32.715738,-117.1610838
636,data scientist,"Ithaca, NY",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,92000,Ithaca,NY,42.4439614,-76.5018807
637,data scientist,"Boston, MA",-1,-1,92000,Boston,MA,42.3600825,-71.0588801
638,data scientist,"San Francisco, CA",Enterprise Software & Network Solutions,Information Technology,92000,San Francisco,CA,37.7749295,-122.4194155
639,data scientist,"North Chicago, IL",Staffing & Outsourcing,Business Services,92000,North Chicago,IL,42.325578,-87.8411818
640,data scientist,"Langley AFB, VA",Research & Development,Business Services,92000,Langley AFB,VA,37.08350739999999,-76.35922409999999
641,data scientist,"Fremont, CA",Internet,Information Technology,92000,Fremont,CA,37.5485396,-121.988583
642,data scientist,"Phoenix, AZ",Advertising & Marketing,Business Services,92000,Phoenix,AZ,33.4483771,-112.0740373
643,data scientist,"Quantico, VA",-1,-1,92000,Quantico,VA,38.5229229,-77.2900787
644,data scientist,"Houston, TX",Healthcare Services & Hospitals,Healthcare,92000,Houston,TX,29.7604267,-95.3698028
645,data scientist,"Collegeville, PA",IT Services,Information Technology,92000,Collegeville,PA,40.1856597,-75.451571
646,data scientist,"Houston, TX",-1,-1,92000,Houston,TX,29.7604267,-95.3698028
647,data scientist,"Richmond, VA",Legal,Accounting & Legal,92000,Richmond,VA,37.5407246,-77.4360481
648,data scientist,"Jericho, NY",-1,-1,92000,Jericho,NY,40.79204410000001,-73.5398476
649,data scientist,"New York, NY",Staffing & Outsourcing,Business Services,92000,New York,NY,40.7127753,-74.0059728
650,data scientist,"Davis, CA",Enterprise Software & Network Solutions,Information Technology,92000,Davis,CA,38.5449065,-121.7405167
651,data scientist,"Alpharetta, GA",IT Services,Information Technology,91500,Alpharetta,GA,34.0753762,-84.2940899
652,data scientist,"Ann Arbor, MI",Internet,Information Technology,91500,Ann Arbor,MI,42.2808256,-83.7430378
653,data scientist,"Herndon, VA",Architectural & Engineering Services,Business Services,91500,Herndon,VA,38.9695545,-77.3860976
654,data scientist,"Detroit, MI",Real Estate,Real Estate,91500,Detroit,MI,42.331427,-83.0457538
655,data scientist,"New York, NY",-1,-1,91500,New York,NY,40.7127753,-74.0059728
656,data scientist,"Plano, TX",Insurance Operators,Insurance,91500,Plano,TX,33.0198431,-96.6988856
657,data scientist,"New York, NY",Healthcare Services & Hospitals,Healthcare,91500,New York,NY,40.7127753,-74.0059728
658,data scientist,"New York, NY",Other Retail Shops,Retail,91500,New York,NY,40.7127753,-74.0059728
659,data scientist,"Reston, VA",IT Services,Information Technology,91500,Reston,VA,38.9586307,-77.35700279999999
660,data scientist,"Santa Ana, CA",IT Services,Information Technology,91500,Santa Ana,CA,33.7454725,-117.867653
661,data scientist,"Chesapeake, VA",Staffing & Outsourcing,Business Services,91500,Chesapeake,VA,36.7682088,-76.2874927
662,data scientist,"Chesapeake, VA",Computer Hardware & Software,Information Technology,91500,Chesapeake,VA,36.7682088,-76.2874927
663,data scientist,"Baltimore, MD",Staffing & Outsourcing,Business Services,91500,Baltimore,MD,39.2903848,-76.6121893
664,data scientist,"Washington, DC",Lending,Finance,91500,Washington,DC,38.9071923,-77.0368707
665,data scientist,"New York, NY",Staffing & Outsourcing,Business Services,91500,New York,NY,40.7127753,-74.0059728
666,data scientist,"Seattle, WA",Publishing,Media,91500,Seattle,WA,47.6062095,-122.3320708
667,data scientist,Remote,Food & Beverage Shops,Retail,91500,Remote,,45.3332482,-122.5728874
668,data scientist,"Panama City, FL",Healthcare Services & Hospitals,Healthcare,91500,Panama City,FL,30.1588129,-85.6602058
669,data scientist,"Cambridge, MD",Food & Drink Manufacturing,Manufacturing,91500,Cambridge,MD,38.5631744,-76.0788292
670,data scientist,"Chicago, IL",Computer Hardware & Software,Information Technology,91500,Chicago,IL,41.8781136,-87.6297982
671,data scientist,"Reston, VA",Computer Hardware & Software,Information Technology,91500,Reston,VA,38.9586307,-77.35700279999999
672,data scientist,"San Francisco, CA",IT Services,Information Technology,91500,San Francisco,CA,37.7749295,-122.4194155
673,data scientist,"Pittsburgh, PA",Staffing & Outsourcing,Business Services,91500,Pittsburgh,PA,40.44062479999999,-79.9958864
674,data scientist,"Pittsburgh, PA",Consulting,Business Services,91500,Pittsburgh,PA,40.44062479999999,-79.9958864
675,data scientist,Remote,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,91500,Remote,,45.3332482,-122.5728874
676,data scientist,"Omaha, NE",-1,-1,91500,Omaha,NE,41.2565369,-95.9345034
677,data scientist,"Seattle, WA",Other Retail Shops,Retail,91500,Seattle,WA,47.6062095,-122.3320708
678,data scientist,"Chicago, IL",IT Services,Information Technology,109000,Chicago,IL,41.8781136,-87.6297982
679,data scientist,"Brea, CA",IT Services,Information Technology,109000,Brea,CA,33.916475,-117.9002918
680,data scientist,"Chantilly, VA",Aerospace & Defence,Aerospace & Defence,109000,Chantilly,VA,38.8942786,-77.43109919999999
681,data scientist,"New York, NY",Enterprise Software & Network Solutions,Information Technology,109000,New York,NY,40.7127753,-74.0059728
682,data scientist,"New York, NY",Banks & Building Societies,Finance,109000,New York,NY,40.7127753,-74.0059728
683,data scientist,"Chicago, IL",IT Services,Information Technology,109000,Chicago,IL,41.8781136,-87.6297982
684,data scientist,"San Mateo, CA",-1,-1,109000,San Mateo,CA,37.5629917,-122.3255254
685,data scientist,"New York, NY",Consulting,Business Services,109000,New York,NY,40.7127753,-74.0059728
686,data scientist,"Chicago, IL",Lending,Finance,109000,Chicago,IL,41.8781136,-87.6297982
687,data scientist,"Washington, DC",Enterprise Software & Network Solutions,Information Technology,109000,Washington,DC,38.9071923,-77.0368707
688,data scientist,"New York, NY",Colleges & Universities,Education,109000,New York,NY,40.7127753,-74.0059728
689,data scientist,"New York, NY",Enterprise Software & Network Solutions,Information Technology,109000,New York,NY,40.7127753,-74.0059728
690,data scientist,"Dallas, TX",IT Services,Information Technology,109000,Dallas,TX,32.7766642,-96.79698789999999
691,data scientist,"Denver, CO",Consulting,Business Services,109000,Denver,CO,39.7392358,-104.990251
692,data scientist,"Palo Alto, CA",Staffing & Outsourcing,Business Services,109000,Palo Alto,CA,37.4418834,-122.1430195
693,data scientist,"Thousand Oaks, CA",-1,-1,109000,Thousand Oaks,CA,34.1705609,-118.8375937
694,data scientist,"Houston, TX",Oil & Gas Services,"Oil, Gas, Energy & Utilities",109000,Houston,TX,29.7604267,-95.3698028
695,data scientist,Virginia,Social Services,Non-Profits,109000,Virginia,,37.4315734,-78.6568942
696,data scientist,"Chicago, IL",IT Services,Information Technology,109000,Chicago,IL,41.8781136,-87.6297982
697,data scientist,Remote,Enterprise Software & Network Solutions,Information Technology,109000,Remote,,45.3332482,-122.5728874
698,data scientist,"Santa Clara, CA",IT Services,Information Technology,109000,Santa Clara,CA,37.3541079,-121.9552356
699,data scientist,"McLean, VA",Enterprise Software & Network Solutions,Information Technology,109000,McLean,VA,38.9338676,-77.1772604
700,data scientist,"New York, NY",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,109000,New York,NY,40.7127753,-74.0059728
701,data scientist,"Southfield, MI",Insurance Agencies & Brokerages,Insurance,109000,Southfield,MI,42.4733688,-83.2218731
702,data scientist,"Huntsville, AL",IT Services,Information Technology,109000,Huntsville,AL,34.7303688,-86.5861037
703,data scientist,"Austin, TX",Internet,Information Technology,109000,Austin,TX,30.267153,-97.7430608
704,data scientist,"Seattle, WA",Advertising & Marketing,Business Services,109000,Seattle,WA,47.6062095,-122.3320708
705,data scientist,"Woonsocket, RI",Consulting,Business Services,80000,Woonsocket,RI,42.00287609999999,-71.51478390000001
706,data scientist,"Rockville, MD",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,80000,Rockville,MD,39.0839973,-77.1527578
707,data scientist,"Indianapolis, IN",Consulting,Business Services,80000,Indianapolis,IN,39.768403,-86.158068
708,data scientist,"Fort Sam Houston, TX",-1,-1,80000,Fort Sam Houston,TX,29.4569597,-98.4458421
709,data scientist,"Clayton, MO",Staffing & Outsourcing,Business Services,80000,Clayton,MO,38.6425518,-90.32372629999999
710,data scientist,"Burbank, CA",TV Broadcasting & Cable Networks,Media,80000,Burbank,CA,34.1808392,-118.3089661
711,data scientist,"Rochester, NY",-1,-1,80000,Rochester,NY,43.15657789999999,-77.6088465
712,data scientist,"Denver, CO",Real Estate,Real Estate,80000,Denver,CO,39.7392358,-104.990251
713,data scientist,"Cambridge, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,80000,Cambridge,MA,42.3736158,-71.10973349999999
714,data scientist,"Nashville, TN",Healthcare Services & Hospitals,Healthcare,80000,Nashville,TN,36.1626638,-86.7816016
715,data scientist,"Washington, DC",Government Agencies,Government,80000,Washington,DC,38.9071923,-77.0368707
716,data scientist,"Irving, TX",-1,-1,80000,Irving,TX,32.8140177,-96.9488945
717,data scientist,"Charlotte, NC",-1,-1,80000,Charlotte,NC,35.2270869,-80.8431267
718,data scientist,"Boston, MA",Computer Hardware & Software,Information Technology,80000,Boston,MA,42.3600825,-71.0588801
719,data scientist,"Carlsbad, CA",-1,-1,80000,Carlsbad,CA,33.1580933,-117.3505939
720,data scientist,"Fort George G Meade, MD",Computer Hardware & Software,Information Technology,80000,Fort George G Meade,MD,39.10426349999999,-76.73423989999999
721,data scientist,"Culver City, CA",Enterprise Software & Network Solutions,Information Technology,80000,Culver City,CA,34.0211224,-118.3964665
722,data scientist,"Jersey City, NJ",-1,-1,80000,Jersey City,NJ,40.7177545,-74.0431435
723,data scientist,"Washington, DC",IT Services,Information Technology,80000,Washington,DC,38.9071923,-77.0368707
724,data scientist,"Washington, DC",IT Services,Information Technology,80000,Washington,DC,38.9071923,-77.0368707
725,data scientist,"Waltham, MA",IT Services,Information Technology,80000,Waltham,MA,42.3764852,-71.2356113
726,data scientist,"Seattle, WA",Consumer Products Manufacturing,Manufacturing,80000,Seattle,WA,47.6062095,-122.3320708
727,data scientist,"New York, NY",Computer Hardware & Software,Information Technology,80000,New York,NY,40.7127753,-74.0059728
728,data scientist,"Valencia, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,80000,Valencia,CA,34.456151,-118.5713823
