,job_title,salary_offered,category,job_board,city,state,C#,R,Agile,AWS,Azure,DATA STUDIO,Degree,GOLang,Hadoop,Hive,INSIGHT,JAVA,KAFKA,MATLAB,MATPLOTLIB,NOSQL,PANDAS,PERL,PIG,POSTGRESQL,POWERBI,PYTHON,QLIKVIEW,R CLOUD,SCALA,SPARK,SQL,SCIKITLEARN,TABLEAU,UNIX
3531,data scientist,,life physical and social science,careerbuilder,Stamford,CT,0.0,1,0,0,0,0.0,1,0,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3532,data scientist,,life physical and social science,careerbuilder,Durham,NC,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,data scientist,,life physical and social science,careerbuilder,Linthicum Heights,MD,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3534,data scientist,,life physical and social science,careerbuilder,Philadelphia,PA,0.0,1,0,0,0,0.0,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3535,data scientist,,life physical and social science,careerbuilder,Menlo Park,CA,0.0,1,0,0,0,0.0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3536,data scientist,,life physical and social science,careerbuilder,Springfield,VA,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3537,data scientist,,life physical and social science,careerbuilder,Chicago,IL,0.0,1,0,0,0,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,data scientist,,life physical and social science,careerbuilder,Austin,TX,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0
3539,data scientist,,life physical and social science,careerbuilder,Nashville,TN,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3540,data scientist,,life physical and social science,careerbuilder,Wayne,NJ,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,data scientist,,life physical and social science,careerbuilder,Bellevue,WA,0.0,1,1,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3542,data scientist,,life physical and social science,careerbuilder,Cincinnati,OH,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,data scientist,,life physical and social science,careerbuilder,Dearborn,MI,0.0,1,0,0,0,0.0,1,0,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
3544,data scientist,,life physical and social science,careerbuilder,Smithfield,VA,0.0,1,0,0,1,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
3545,data scientist,,life physical and social science,careerbuilder,Totowa,NJ,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,data scientist,,life physical and social science,careerbuilder,San Jose,CA,0.0,1,0,0,0,0.0,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3547,data scientist,,life physical and social science,careerbuilder,Glenview,IL,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3548,data scientist,,life physical and social science,careerbuilder,Fort Worth,TX,0.0,1,1,0,0,0.0,1,0,1,1,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3549,data scientist,,computer jobs,monster,OAK BROOK,IL,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
3550,data scientist,,computer jobs,monster,Santa Barbara,CA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3551,data scientist,,computer jobs,monster,Boise,ID,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3552,data scientist,,computer jobs,monster,Hartford,CT,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3553,data scientist,,computer jobs,monster,Redmond,WA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3554,data scientist,,computer jobs,monster,Maryland Heights,MO,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
3555,data scientist,,computer jobs,monster,New York,NY,0.0,1,1,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3556,data scientist,,computer jobs,monster,New York City,NY,0.0,1,0,0,0,0.0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3557,data scientist,,computer jobs,monster,North Reading,MA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3558,data scientist,,computer jobs,monster,Malvern,PA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3559,data scientist,,computer jobs,monster,San Francisco,CA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3560,data scientist,,computer jobs,monster,Anacostia,DC,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3561,data scientist,,computer jobs,monster,Plano,TX,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3562,data scientist,,entertainment jobs,monster,Alexandria,VA,0.0,1,1,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,data scientist,,entertainment jobs,monster,Alexandria,VA,0.0,1,1,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,data scientist,,computer jobs,monster,New York City,NY,0.0,1,0,0,0,0.0,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
3565,data scientist,,computer jobs,monster,Columbia,MD,0.0,1,1,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
3566,data scientist,,sales jobs,monster,New York,NY,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
3567,data scientist,,Engineering-or-architecture,indeed,Seattle,WA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,data scientist,,math jobs,monster,North Reading,MA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3569,data scientist,,Manufacturing-or-mechanical,indeed,Glen Mills,PA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3570,data scientist,,Engineering-or-architecture,indeed,Rockville,MD,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
3571,data scientist,,computer jobs,monster,San Francisco,CA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3572,data scientist,,Engineering-or-architecture,indeed,Sterling,VA,0.0,1,0,0,0,0.0,1,0,1,0,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
3573,data scientist,,,dice,Altanta,GA,0.0,1,0,0,1,0.0,1,0,1,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0
3574,data scientist,,Engineering-or-architecture,indeed,New York,NY,0.0,1,0,0,0,0.0,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
3575,data scientist,,Engineering-or-architecture,indeed,McLean,VA,1.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3576,data scientist,,Engineering-or-architecture,indeed,Washington,DC,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,data scientist,,Engineering-or-architecture,indeed,Arlington,VA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3578,data scientist,,Engineering-or-architecture,indeed,New York,NY,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3579,data scientist,,Engineering-or-architecture,indeed,Worcester,MA,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3580,data scientist,,Engineering-or-architecture,indeed,San Francisco,CA,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3581,data scientist,,Engineering-or-architecture,indeed,Washington,DC,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3582,data scientist,,Engineering-or-architecture,indeed,Tampa,FL,0.0,1,1,1,0,0.0,0,0,1,1,,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0
3583,data scientist,,Engineering-or-architecture,indeed,San Jose,CA,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3584,data scientist,,Engineering-or-architecture,indeed,Deerfield Beach,FL,0.0,1,0,1,1,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
3585,data scientist,,Engineering-or-architecture,indeed,Southbury,CT,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3586,data scientist,,Engineering-or-architecture,indeed,Greensboro,NC,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,data scientist,,social science jobs,monster,Fairfax,VA,0.0,1,0,0,0,0.0,1,0,1,1,,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0
3588,data scientist,,math jobs,monster,Chicago,IL,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3589,data scientist,,math jobs,monster,New York,NY,0.0,1,0,0,0,0.0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,data scientist,,math jobs,monster,McLean,VA,0.0,1,0,0,0,0.0,1,0,1,0,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
3591,data scientist,,math jobs,monster,East Hartford,CT,0.0,1,0,0,0,0.0,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3592,data scientist,,business operations jobs,monster,Seattle,WA,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1
3593,data scientist,,computer jobs,monster,Hartford,CT,0.0,1,0,0,0,0.0,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3594,data scientist,,Customer-Service,indeed,New York,NY,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3595,data scientist,,computer jobs,monster,Denver,CO,0.0,1,0,0,1,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3596,data scientist,,computer jobs,monster,Columbus,OH,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
3597,data scientist,,Accounting-or-finance,indeed,Waltham,MA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3598,data scientist,,Non-profit/volunteering,indeed,Remote,Remote,0.0,1,1,1,1,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3599,data scientist,,Marketing-or-advertising-or-pr,indeed,Austin,TX,0.0,1,0,0,0,0.0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3600,data scientist,,Government-or-military,indeed,Dallas,TX,0.0,1,0,0,0,0.0,1,0,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3601,data scientist,,Administrative,indeed,McLean,VA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
3602,data scientist,,Computer-or-internet,indeed,Helena,MT,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3603,data scientist,,Computer-or-internet,indeed,Charlotte,NC,0.0,1,1,1,1,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3604,data scientist,,Computer-or-internet,indeed,Fort Meade,MD,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,data scientist,,Computer-or-internet,indeed,Seattle,WA,0.0,1,1,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3606,data scientist,,Computer-or-internet,indeed,Fort Meade,MD,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,data scientist,,Computer-or-internet,indeed,Reston,VA,0.0,1,0,0,0,0.0,1,0,1,1,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
3608,data scientist,,Computer-or-internet,indeed,Fort Meade,MD,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,data scientist,,Computer-or-internet,indeed,Tampa,FL,0.0,1,0,0,0,0.0,1,0,1,0,,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1
3610,data scientist,,Computer-or-internet,indeed,San Jose,CA,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3611,data scientist,,Computer-or-internet,indeed,Hillsboro,OR,0.0,1,0,1,1,0.0,1,0,1,0,,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
3612,data scientist,,Computer-or-internet,indeed,Denver,CO,0.0,1,0,1,0,0.0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
3613,data scientist,,Marketing-or-advertising-or-pr,indeed,New York,NY,0.0,1,0,1,0,0.0,1,0,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3614,data scientist,,Manufacturing-or-mechanical,indeed,Glen Mills,PA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3615,data scientist,,Engineering-or-architecture,indeed,Boston,MA,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
3616,data scientist,,Engineering-or-architecture,indeed,Redmond,WA,1.0,1,0,1,1,0.0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3617,data scientist,,Computer-or-internet,indeed,San Antonio,TX,0.0,1,0,0,0,0.0,1,0,1,0,,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
3618,data scientist,,Accounting-or-finance,indeed,Denver,CO,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3619,data scientist,,Accounting-or-finance,indeed,Sunnyvale,CA,0.0,1,0,0,0,0.0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3620,data scientist,,Accounting-or-finance,indeed,Springfield,VA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3621,data scientist,,Accounting-or-finance,indeed,Charlotte,NC,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3622,data scientist,,Arts-or-entertainment-or-publishing,indeed,New York,NY,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3623,data scientist,,Computer-or-internet,indeed,Baltimore,MD,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3624,data scientist,,Computer-or-internet,indeed,Fort Meade,MD,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,data scientist,,Banking-or-loans,indeed,Boston,MA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3626,data scientist,,Computer-or-internet,indeed,Baltimore,MD,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3627,data scientist,,Computer-or-internet,indeed,Fort Meade,MD,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,data scientist,,Sales,indeed,Orlando,FL,0.0,1,0,1,0,0.0,1,0,1,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3629,data scientist,,Computer-or-internet,indeed,Fort Meade,MD,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,data scientist,,Computer-or-internet,indeed,King of Prussia,PA,1.0,1,0,1,0,0.0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3631,data scientist,,Manufacturing-or-mechanical,indeed,Glen Mills,PA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3632,data scientist,,Computer-or-internet,indeed,Fort Meade,MD,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,data scientist,,Computer-or-internet,indeed,Fort Meade,MD,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3634,data scientist,,legal,careerbuilder,Detroit,MI,0.0,1,1,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
3635,data scientist,,Engineering-or-architecture,indeed,New York,NY,0.0,1,0,1,0,0.0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
3636,data scientist,,Engineering-or-architecture,indeed,New York,NY,0.0,1,0,1,0,0.0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3637,data scientist,,legal,careerbuilder,Detroit,MI,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3638,data scientist,,life physical and social science,careerbuilder,Vienna,VA,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3639,data scientist,,life physical and social science,careerbuilder,Torrance,CA,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3640,data scientist,,life physical and social science,careerbuilder,Bloomfield,CT,0.0,1,1,1,0,0.0,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3641,data scientist,,life physical and social science,careerbuilder,Morrisville,NC,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3642,data scientist,,life physical and social science,careerbuilder,Dallas,TX,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3643,data scientist,,life physical and social science,careerbuilder,Tampa,FL,0.0,1,0,0,0,0.0,1,0,1,0,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
3644,data scientist,,life physical and social science,careerbuilder,Baltimore,MD,1.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3645,data scientist,,life physical and social science,careerbuilder,San Francisco,CA,0.0,1,0,0,0,0.0,1,0,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3646,data scientist,,life physical and social science,careerbuilder,Jacksonville,FL,0.0,1,0,0,1,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3647,data scientist,,life physical and social science,careerbuilder,Plymouth Meeting,PA,0.0,1,1,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
3648,data scientist,,life physical and social science,careerbuilder,Seattle,WA,0.0,1,1,1,0,0.0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3649,data scientist,,life physical and social science,careerbuilder,Wilmington,NC,0.0,1,0,1,0,0.0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3650,data scientist,,life physical and social science,careerbuilder,Boston,MA,0.0,1,0,0,1,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
3651,data scientist,,life physical and social science,careerbuilder,New York,NY,0.0,1,0,0,1,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3652,data scientist,,life physical and social science,careerbuilder,Grand Rapids,MI,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3653,data scientist,,life physical and social science,careerbuilder,Boston,MA,0.0,1,0,0,1,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
3654,data scientist,,life physical and social science,careerbuilder,New York,NY,0.0,1,0,1,1,0.0,0,0,1,1,,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
3655,data scientist,,life physical and social science,careerbuilder,Clarkson Valley,MO,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3656,data scientist,,life physical and social science,careerbuilder,Pittsburgh,PA,0.0,1,0,0,1,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3657,data scientist,,life physical and social science,careerbuilder,Washington,DC,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3658,data scientist,,life physical and social science,careerbuilder,Chicago,IL,0.0,1,0,0,1,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3659,data scientist,,life physical and social science,careerbuilder,Beaufort,NC,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,data scientist,,life physical and social science,careerbuilder,Washington,DC,0.0,1,0,1,0,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3661,data scientist,,life physical and social science,careerbuilder,Chicago,IL,0.0,1,0,1,0,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
3662,data scientist,,life physical and social science,careerbuilder,Hoboken,NJ,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
3663,data scientist,,life physical and social science,careerbuilder,Washington,DC,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3664,data scientist,,life physical and social science,careerbuilder,New York,NY,0.0,1,0,1,0,0.0,0,0,1,1,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0
3665,data scientist,,life physical and social science,careerbuilder,Boston,MA,0.0,1,0,0,1,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
3666,data scientist,,life physical and social science,careerbuilder,Cincinnati,OH,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3667,data scientist,,life physical and social science,careerbuilder,Washington,DC,0.0,1,0,1,0,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3668,data scientist,,life physical and social science,careerbuilder,Indianapolis,IN,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3669,data scientist,,life physical and social science,careerbuilder,New York,NY,0.0,1,0,1,1,0.0,0,0,1,1,,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
3670,data scientist,,life physical and social science,careerbuilder,Boston,MA,0.0,1,0,0,1,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
3671,data scientist,,life physical and social science,careerbuilder,New York,NY,0.0,1,0,1,0,0.0,0,0,1,1,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0
3672,data scientist,,life physical and social science,careerbuilder,Washington,DC,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
3673,data scientist,,life physical and social science,careerbuilder,New York,NY,0.0,1,0,0,1,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3674,data scientist,,life physical and social science,careerbuilder,Boston,MA,0.0,1,0,0,1,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
3675,data scientist,,life physical and social science,careerbuilder,Boston,MA,0.0,1,0,0,1,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
3676,data scientist,,life physical and social science,careerbuilder,Chicago,IL,0.0,1,0,0,1,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3677,data scientist,,Accounting-or-finance,indeed,Bellevue,WA,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3678,data scientist,,Computer-or-internet,indeed,Kansas City,MO,0.0,1,0,0,0,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
